date_id,full_date,year,quarter,month,day,month_name,year_month
1541,2026-03-21,2026,1,3,21,Mar,2026-03
1542,2026-03-22,2026,1,3,22,Mar,2026-03
1543,2026-03-23,2026,1,3,23,Mar,2026-03
1544,2026-03-24,2026,1,3,24,Mar,2026-03
1545,2026-03-25,2026,1,3,25,Mar,2026-03
1546,2026-03-26,2026,1,3,26,Mar,2026-03
1547,2026-03-27,2026,1,3,27,Mar,2026-03
1548,2026-03-28,2026,1,3,28,Mar,2026-03
1549,2026-03-29,2026,1,3,29,Mar,2026-03
1550,2026-03-30,2026,1,3,30,Mar,2026-03
1551,2026-03-31,2026,1,3,31,Mar,2026-03
1552,2026-04-01,2026,2,4,1,Apr,2026-04
1553,2026-04-02,2026,2,4,2,Apr,2026-04
1554,2026-04-03,2026,2,4,3,Apr,2026-04
1555,2026-04-04,2026,2,4,4,Apr,2026-04
1556,2026-04-05,2026,2,4,5,Apr,2026-04
1557,2026-04-06,2026,2,4,6,Apr,2026-04
1558,2026-04-07,2026,2,4,7,Apr,2026-04
1559,2026-04-08,2026,2,4,8,Apr,2026-04
1560,2026-04-09,2026,2,4,9,Apr,2026-04
1561,2026-04-10,2026,2,4,10,Apr,2026-04
1562,2026-04-11,2026,2,4,11,Apr,2026-04
1563,2026-04-12,2026,2,4,12,Apr,2026-04
1564,2026-04-13,2026,2,4,13,Apr,2026-04
1565,2026-04-14,2026,2,4,14,Apr,2026-04
1566,2026-04-15,2026,2,4,15,Apr,2026-04
1567,2026-04-16,2026,2,4,16,Apr,2026-04
1568,2026-04-17,2026,2,4,17,Apr,2026-04
1569,2026-04-18,2026,2,4,18,Apr,2026-04
1570,2026-04-19,2026,2,4,19,Apr,2026-04
1571,2026-04-20,2026,2,4,20,Apr,2026-04
1572,2026-04-21,2026,2,4,21,Apr,2026-04
1573,2026-04-22,2026,2,4,22,Apr,2026-04
1574,2026-04-23,2026,2,4,23,Apr,2026-04
1575,2026-04-24,2026,2,4,24,Apr,2026-04
1576,2026-04-25,2026,2,4,25,Apr,2026-04
1577,2026-04-26,2026,2,4,26,Apr,2026-04
1578,2026-04-27,2026,2,4,27,Apr,2026-04
1579,2026-04-28,2026,2,4,28,Apr,2026-04
1580,2026-04-29,2026,2,4,29,Apr,2026-04
1581,2026-04-30,2026,2,4,30,Apr,2026-04
1582,2026-05-01,2026,2,5,1,May,2026-05
1583,2026-05-02,2026,2,5,2,May,2026-05
1584,2026-05-03,2026,2,5,3,May,2026-05
1585,2026-05-04,2026,2,5,4,May,2026-05
1586,2026-05-05,2026,2,5,5,May,2026-05
1587,2026-05-06,2026,2,5,6,May,2026-05
1588,2026-05-07,2026,2,5,7,May,2026-05
1589,2026-05-08,2026,2,5,8,May,2026-05
1590,2026-05-09,2026,2,5,9,May,2026-05
1591,2026-05-10,2026,2,5,10,May,2026-05
1592,2026-05-11,2026,2,5,11,May,2026-05
1593,2026-05-12,2026,2,5,12,May,2026-05
1594,2026-05-13,2026,2,5,13,May,2026-05
1595,2026-05-14,2026,2,5,14,May,2026-05
1596,2026-05-15,2026,2,5,15,May,2026-05
1597,2026-05-16,2026,2,5,16,May,2026-05
1598,2026-05-17,2026,2,5,17,May,2026-05
1599,2026-05-18,2026,2,5,18,May,2026-05
1600,2026-05-19,2026,2,5,19,May,2026-05
1601,2026-05-20,2026,2,5,20,May,2026-05
1602,2026-05-21,2026,2,5,21,May,2026-05
1603,2026-05-22,2026,2,5,22,May,2026-05
1604,2026-05-23,2026,2,5,23,May,2026-05
1605,2026-05-24,2026,2,5,24,May,2026-05
1606,2026-05-25,2026,2,5,25,May,2026-05
1607,2026-05-26,2026,2,5,26,May,2026-05
1608,2026-05-27,2026,2,5,27,May,2026-05
1609,2026-05-28,2026,2,5,28,May,2026-05
1610,2026-05-29,2026,2,5,29,May,2026-05
1611,2026-05-30,2026,2,5,30,May,2026-05
1612,2026-05-31,2026,2,5,31,May,2026-05
1613,2026-06-01,2026,2,6,1,Jun,2026-06
1614,2026-06-02,2026,2,6,2,Jun,2026-06
1615,2026-06-03,2026,2,6,3,Jun,2026-06
1616,2026-06-04,2026,2,6,4,Jun,2026-06
1617,2026-06-05,2026,2,6,5,Jun,2026-06
1618,2026-06-06,2026,2,6,6,Jun,2026-06
1619,2026-06-07,2026,2,6,7,Jun,2026-06
1620,2026-06-08,2026,2,6,8,Jun,2026-06
1621,2026-06-09,2026,2,6,9,Jun,2026-06
1622,2026-06-10,2026,2,6,10,Jun,2026-06
1623,2026-06-11,2026,2,6,11,Jun,2026-06
1624,2026-06-12,2026,2,6,12,Jun,2026-06
1625,2026-06-13,2026,2,6,13,Jun,2026-06
1626,2026-06-14,2026,2,6,14,Jun,2026-06
1627,2026-06-15,2026,2,6,15,Jun,2026-06
1628,2026-06-16,2026,2,6,16,Jun,2026-06
1629,2026-06-17,2026,2,6,17,Jun,2026-06
1630,2026-06-18,2026,2,6,18,Jun,2026-06
1631,2026-06-19,2026,2,6,19,Jun,2026-06
1632,2026-06-20,2026,2,6,20,Jun,2026-06
1633,2026-06-21,2026,2,6,21,Jun,2026-06
1634,2026-06-22,2026,2,6,22,Jun,2026-06
1635,2026-06-23,2026,2,6,23,Jun,2026-06
1636,2026-06-24,2026,2,6,24,Jun,2026-06
1637,2026-06-25,2026,2,6,25,Jun,2026-06
1638,2026-06-26,2026,2,6,26,Jun,2026-06
1639,2026-06-27,2026,2,6,27,Jun,2026-06
1640,2026-06-28,2026,2,6,28,Jun,2026-06
1641,2026-06-29,2026,2,6,29,Jun,2026-06
1642,2026-06-30,2026,2,6,30,Jun,2026-06
