investor_id,fund_code,date_id,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV002841,148567,1183,Redemption,248647,Uttar Pradesh,Kanpur,B30,26-35,Male,13.2,UPI,Verified
INV002980,120504,1183,SIP,558,Maharashtra,Pune,T30,26-35,Male,22.4,Mandate,Verified
INV004672,120506,1183,SIP,2054,Rajasthan,Jaipur,T30,26-35,Male,23.9,Net Banking,Verified
INV004288,120844,1183,Lumpsum,350323,Punjab,Amritsar,B30,18-25,Female,6.1,Mandate,Verified
INV000748,120841,1183,Redemption,424317,Uttar Pradesh,Agra,B30,26-35,Male,18.7,Cheque,Verified
INV002177,101206,1183,SIP,20734,Haryana,Gurugram,T30,26-35,Male,13.2,Net Banking,Pending
INV000177,101207,1183,SIP,11913,Rajasthan,Jaipur,T30,26-35,Male,17.6,Net Banking,Pending
INV000004,149324,1184,SIP,14282,Punjab,Chandigarh,T30,26-35,Male,20.0,Mandate,Verified
INV004920,149322,1184,SIP,430,Rajasthan,Jaipur,T30,56+,Male,16.3,Cheque,Verified
INV002098,118635,1184,SIP,2621,Gujarat,Ahmedabad,T30,26-35,Male,15.6,Net Banking,Verified
INV001392,101206,1184,SIP,17220,Rajasthan,Udaipur,B30,26-35,Male,18.5,UPI,Pending
INV004892,100025,1184,SIP,2196,West Bengal,Kolkata,T30,26-35,Female,22.7,Mandate,Verified
INV002206,102885,1184,Redemption,419741,Tamil Nadu,Chennai,T30,18-25,Male,7.7,Mandate,Verified
INV002177,148568,1184,SIP,41666,Haryana,Gurugram,T30,26-35,Male,13.2,Cheque,Verified
INV000684,120503,1184,SIP,10564,Rajasthan,Udaipur,B30,26-35,Male,10.4,Net Banking,Pending
INV003511,118633,1184,SIP,885,Haryana,Gurugram,T30,46-55,Male,36.8,Net Banking,Verified
INV002616,118634,1184,Redemption,288593,Tamil Nadu,Coimbatore,B30,26-35,Male,21.9,Mandate,Verified
INV001715,119120,1184,SIP,11043,Gujarat,Surat,T30,18-25,Male,7.7,Net Banking,Verified
INV002808,100016,1184,SIP,21533,Uttar Pradesh,Agra,B30,26-35,Male,24.1,Mandate,Verified
INV000399,118633,1184,SIP,8079,Karnataka,Bangalore,T30,26-35,Male,14.3,Mandate,Verified
INV002114,100025,1184,SIP,41529,Rajasthan,Udaipur,B30,18-25,Female,5.5,Net Banking,Verified
INV002708,101208,1184,SIP,8064,Karnataka,Mysore,B30,26-35,Male,14.0,Net Banking,Verified
INV000523,125498,1184,SIP,14952,West Bengal,Kolkata,T30,36-45,Male,13.1,Cheque,Verified
INV004184,118635,1184,SIP,1139,Karnataka,Bangalore,T30,26-35,Male,9.9,Mandate,Pending
INV000860,125498,1184,SIP,854,Madhya Pradesh,Bhopal,B30,36-45,Female,51.8,Cheque,Verified
INV004212,102887,1184,Lumpsum,449242,Uttar Pradesh,Kanpur,B30,36-45,Male,41.5,Cheque,Pending
INV004157,119599,1184,Lumpsum,440649,Madhya Pradesh,Indore,T30,36-45,Male,39.1,Mandate,Verified
INV002529,120843,1184,Redemption,410702,Maharashtra,Mumbai,T30,18-25,Female,5.3,Mandate,Verified
INV002200,100016,1184,SIP,53916,Madhya Pradesh,Indore,T30,26-35,Male,23.1,Mandate,Verified
INV004016,148569,1184,Lumpsum,183395,Delhi,New Delhi,T30,36-45,Male,21.0,Net Banking,Verified
INV002422,120844,1184,Lumpsum,292576,Tamil Nadu,Chennai,T30,36-45,Male,20.5,Cheque,Verified
INV003196,119094,1184,SIP,2662,West Bengal,Kolkata,T30,26-35,Female,20.1,Cheque,Verified
INV004843,120503,1184,SIP,21793,Haryana,Faridabad,B30,56+,Male,49.8,Mandate,Verified
INV003634,119120,1184,Lumpsum,562491,Punjab,Chandigarh,T30,46-55,Female,87.5,Cheque,Verified
INV003633,118633,1184,SIP,1890,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,UPI,Verified
INV001897,119094,1184,Lumpsum,290809,Maharashtra,Mumbai,T30,26-35,Male,8.6,Cheque,Verified
INV002512,119092,1184,SIP,2301,Rajasthan,Jaipur,T30,46-55,Male,74.6,Net Banking,Verified
INV003379,120504,1184,SIP,9820,Uttar Pradesh,Lucknow,T30,36-45,Male,43.2,UPI,Verified
INV000569,102885,1184,Lumpsum,325876,Madhya Pradesh,Indore,T30,26-35,Male,8.0,UPI,Verified
INV000115,100033,1184,SIP,5705,Tamil Nadu,Coimbatore,B30,36-45,Male,16.6,Cheque,Verified
INV001353,101206,1184,SIP,8333,Punjab,Amritsar,B30,26-35,Male,6.5,UPI,Verified
INV000445,148568,1184,SIP,3060,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,Cheque,Verified
INV003228,118632,1184,SIP,3070,Madhya Pradesh,Bhopal,B30,26-35,Male,20.0,Cheque,Verified
INV002434,120505,1184,SIP,11968,Uttar Pradesh,Agra,B30,26-35,Male,13.8,Cheque,Verified
INV001473,101206,1184,SIP,5665,Delhi,Gurugram,T30,36-45,Male,29.1,Mandate,Verified
INV004589,118632,1184,Lumpsum,460374,Gujarat,Ahmedabad,T30,36-45,Male,14.4,Net Banking,Pending
INV000729,125497,1184,SIP,867,Telangana,Hyderabad,T30,36-45,Male,36.5,UPI,Verified
INV000438,125498,1184,Redemption,41025,Delhi,New Delhi,T30,26-35,Male,11.6,Mandate,Verified
INV003686,149324,1184,Lumpsum,299230,Gujarat,Surat,T30,18-25,Male,3.8,Net Banking,Verified
INV000439,119093,1184,Redemption,384398,Rajasthan,Udaipur,B30,56+,Male,23.4,UPI,Verified
INV000044,120506,1184,Lumpsum,98532,Karnataka,Mysore,B30,36-45,Male,34.9,Net Banking,Verified
INV003609,148567,1184,SIP,421,Karnataka,Mysore,B30,26-35,Male,9.2,Mandate,Verified
INV001042,120503,1184,Redemption,527412,Karnataka,Mysore,B30,26-35,Male,13.5,Net Banking,Verified
INV003295,120842,1184,SIP,2316,Gujarat,Ahmedabad,T30,26-35,Male,20.8,UPI,Verified
INV004858,118634,1184,SIP,8237,Uttar Pradesh,Kanpur,B30,36-45,Male,56.4,Cheque,Verified
INV002475,120506,1184,SIP,1862,Delhi,New Delhi,T30,26-35,Male,14.4,Mandate,Verified
INV002706,120504,1184,SIP,2163,Haryana,Faridabad,B30,46-55,Female,22.8,Net Banking,Verified
INV000567,120504,1184,SIP,5127,Delhi,New Delhi,T30,26-35,Male,9.1,Mandate,Verified
INV000268,125497,1184,Lumpsum,237813,Haryana,Gurugram,T30,18-25,Female,4.7,Net Banking,Verified
INV002483,120504,1184,Redemption,309835,Delhi,New Delhi,T30,46-55,Female,60.8,Mandate,Verified
INV003428,120844,1184,Redemption,174960,Tamil Nadu,Coimbatore,B30,26-35,Female,22.8,Net Banking,Verified
INV004982,149322,1184,Lumpsum,185824,Haryana,Faridabad,B30,18-25,Female,7.9,UPI,Verified
INV001749,118636,1184,SIP,45901,West Bengal,Kolkata,T30,46-55,Female,41.3,UPI,Verified
INV000546,102885,1184,SIP,546,Karnataka,Mysore,B30,26-35,Male,9.5,Mandate,Verified
INV003413,120843,1184,SIP,23522,West Bengal,Kolkata,T30,46-55,Female,59.4,UPI,Verified
INV004493,120505,1184,Redemption,363753,Tamil Nadu,Chennai,T30,36-45,Male,19.3,UPI,Verified
INV002489,118635,1184,SIP,2383,Haryana,Faridabad,B30,56+,Female,52.2,Net Banking,Verified
INV003387,149324,1184,SIP,2590,Gujarat,Ahmedabad,T30,36-45,Male,15.4,UPI,Verified
INV000791,125497,1184,Lumpsum,361789,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,UPI,Verified
INV003567,120842,1184,Redemption,55481,Tamil Nadu,Chennai,T30,46-55,Male,76.1,Mandate,Verified
INV000133,119093,1184,SIP,591,Karnataka,Bangalore,T30,26-35,Female,11.5,Mandate,Verified
INV000349,120506,1184,Redemption,71820,Maharashtra,Mumbai,T30,18-25,Female,3.8,Net Banking,Verified
INV001841,125497,1184,SIP,561,Madhya Pradesh,Bhopal,B30,36-45,Male,41.3,Mandate,Verified
INV001579,102885,1184,SIP,3077,Karnataka,Bangalore,T30,46-55,Male,71.1,Cheque,Verified
INV002311,125498,1184,Lumpsum,63691,Rajasthan,Udaipur,B30,36-45,Male,31.5,Cheque,Pending
INV000633,100025,1184,SIP,50202,Karnataka,Bangalore,T30,46-55,Male,69.2,Mandate,Verified
INV003584,119120,1184,Lumpsum,234569,Punjab,Amritsar,B30,26-35,Male,12.6,Cheque,Verified
INV000351,118633,1184,Lumpsum,225187,Madhya Pradesh,Indore,T30,56+,Female,62.9,Mandate,Verified
INV003785,120842,1184,Lumpsum,272454,Karnataka,Bangalore,T30,36-45,Male,28.2,Mandate,Pending
INV002241,148568,1184,Redemption,115903,Punjab,Amritsar,B30,36-45,Female,41.4,Cheque,Verified
INV000602,101206,1184,SIP,3288,West Bengal,Kolkata,T30,18-25,Male,8.0,UPI,Verified
INV004565,120842,1184,Lumpsum,577969,Gujarat,Surat,T30,26-35,Male,9.2,Net Banking,Pending
INV004954,120843,1185,Lumpsum,210018,Haryana,Faridabad,B30,26-35,Female,6.6,UPI,Verified
INV001247,120506,1185,Redemption,353208,West Bengal,Kolkata,T30,36-45,Male,48.1,Cheque,Verified
INV000448,120841,1185,Redemption,104710,West Bengal,Kolkata,T30,18-25,Male,3.4,UPI,Verified
INV003908,100033,1185,Lumpsum,331519,Tamil Nadu,Coimbatore,B30,26-35,Female,13.8,Net Banking,Pending
INV002162,120507,1185,Lumpsum,130627,Madhya Pradesh,Indore,T30,46-55,Male,40.2,Net Banking,Verified
INV000048,119120,1185,SIP,879,Rajasthan,Jaipur,T30,36-45,Female,15.0,Net Banking,Verified
INV004925,102887,1185,SIP,10728,Maharashtra,Pune,T30,18-25,Female,5.4,Mandate,Verified
INV002613,120844,1185,SIP,2033,Karnataka,Bangalore,T30,46-55,Female,44.3,Net Banking,Verified
INV000539,120504,1185,Redemption,472935,Haryana,Faridabad,B30,26-35,Female,13.4,UPI,Verified
INV000485,120507,1185,SIP,3247,Rajasthan,Jaipur,T30,26-35,Male,19.5,Cheque,Verified
INV001355,120843,1185,Lumpsum,182971,Tamil Nadu,Chennai,T30,46-55,Female,89.8,Mandate,Pending
INV000063,119092,1185,SIP,2078,Uttar Pradesh,Agra,B30,46-55,Male,88.9,Cheque,Verified
INV003869,119120,1185,SIP,10882,Maharashtra,Mumbai,T30,18-25,Male,5.0,UPI,Verified
INV000011,119095,1185,Lumpsum,284305,West Bengal,Kolkata,T30,26-35,Male,9.6,UPI,Verified
INV001387,118632,1185,SIP,10627,Tamil Nadu,Chennai,T30,36-45,Male,37.4,Mandate,Verified
INV002139,120841,1185,Redemption,253507,Haryana,Gurugram,T30,36-45,Female,28.6,Cheque,Verified
INV004455,120842,1185,SIP,1640,Telangana,Hyderabad,T30,18-25,Female,3.5,Cheque,Verified
INV004574,101207,1185,SIP,2296,Maharashtra,Mumbai,T30,36-45,Male,54.3,Net Banking,Verified
INV003230,119551,1185,SIP,1758,Punjab,Amritsar,B30,18-25,Female,3.2,UPI,Verified
INV002645,101206,1185,Lumpsum,169326,Haryana,Gurugram,T30,46-55,Female,67.7,UPI,Verified
INV004603,120842,1185,SIP,12698,Madhya Pradesh,Indore,T30,36-45,Male,35.4,Net Banking,Verified
INV003718,120507,1185,SIP,8819,Telangana,Hyderabad,T30,46-55,Male,65.3,Cheque,Verified
INV001260,119092,1185,SIP,451,Delhi,Gurugram,T30,26-35,Male,23.4,UPI,Verified
INV000008,125497,1185,Lumpsum,429784,Punjab,Amritsar,B30,26-35,Female,18.6,Net Banking,Verified
INV001319,119598,1185,Redemption,252300,Delhi,Gurugram,T30,26-35,Female,20.8,Mandate,Verified
INV001325,125498,1185,SIP,4246,Rajasthan,Udaipur,B30,18-25,Male,4.4,UPI,Verified
INV002111,120841,1185,SIP,542,Telangana,Hyderabad,T30,36-45,Female,29.2,Cheque,Verified
INV002187,119092,1185,SIP,27363,Tamil Nadu,Chennai,T30,36-45,Male,15.0,UPI,Verified
INV001667,102886,1185,SIP,8839,Delhi,New Delhi,T30,36-45,Female,14.1,Mandate,Verified
INV001547,118633,1185,Redemption,90020,Tamil Nadu,Coimbatore,B30,36-45,Male,55.7,Mandate,Verified
INV003410,120843,1185,SIP,6074,Madhya Pradesh,Indore,T30,26-35,Male,7.7,Cheque,Pending
INV000714,148568,1185,SIP,2963,Uttar Pradesh,Kanpur,B30,26-35,Female,23.8,Net Banking,Verified
INV003560,118632,1185,SIP,10565,Rajasthan,Udaipur,B30,26-35,Male,22.5,Cheque,Verified
INV003412,148569,1185,SIP,2160,Rajasthan,Jaipur,T30,18-25,Male,7.8,Net Banking,Verified
INV001475,148568,1185,SIP,52692,Madhya Pradesh,Indore,T30,36-45,Male,35.0,Mandate,Verified
INV004107,120841,1185,SIP,2268,Telangana,Hyderabad,T30,26-35,Male,12.6,Net Banking,Verified
INV000707,120507,1185,SIP,439,Karnataka,Mysore,B30,36-45,Female,46.6,Net Banking,Verified
INV000201,119598,1185,Lumpsum,158911,Madhya Pradesh,Indore,T30,46-55,Male,87.0,UPI,Verified
INV004119,100016,1185,SIP,5268,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,Mandate,Verified
INV000664,100033,1185,Redemption,399972,West Bengal,Kolkata,T30,26-35,Male,21.1,Cheque,Verified
INV001732,120507,1185,Redemption,173143,Gujarat,Surat,T30,18-25,Female,5.7,Mandate,Verified
INV001038,119551,1185,Lumpsum,55324,West Bengal,Kolkata,T30,26-35,Male,24.4,Mandate,Verified
INV003672,125498,1185,Lumpsum,247866,Uttar Pradesh,Agra,B30,36-45,Male,32.5,UPI,Verified
INV001413,125498,1185,SIP,17386,Karnataka,Bangalore,T30,36-45,Male,41.8,UPI,Pending
INV004130,120507,1185,SIP,43419,Punjab,Amritsar,B30,36-45,Male,57.9,UPI,Pending
INV003295,148567,1185,Lumpsum,380828,Gujarat,Ahmedabad,T30,26-35,Male,20.8,Net Banking,Verified
INV002982,120841,1185,Lumpsum,41136,Gujarat,Surat,T30,36-45,Male,22.1,Mandate,Verified
INV000215,102886,1185,SIP,2500,Maharashtra,Nashik,B30,26-35,Female,18.3,UPI,Verified
INV004361,120843,1185,SIP,3226,Haryana,Faridabad,B30,26-35,Female,18.4,Mandate,Verified
INV001718,100016,1185,SIP,49722,Gujarat,Ahmedabad,T30,26-35,Male,11.3,Cheque,Verified
INV000108,101206,1185,Redemption,45134,Uttar Pradesh,Agra,B30,36-45,Male,26.2,Cheque,Verified
INV001634,120507,1185,Redemption,137346,Gujarat,Surat,T30,26-35,Male,23.9,Net Banking,Verified
INV000106,148567,1185,Redemption,237919,Uttar Pradesh,Kanpur,B30,18-25,Female,5.1,UPI,Verified
INV002989,149322,1185,Lumpsum,352999,Haryana,Faridabad,B30,46-55,Male,16.3,UPI,Verified
INV001645,120843,1185,Redemption,205788,Uttar Pradesh,Kanpur,B30,46-55,Male,77.5,UPI,Verified
INV000153,120506,1185,Lumpsum,151799,Karnataka,Mysore,B30,26-35,Male,14.1,Mandate,Verified
INV000710,120507,1185,SIP,2024,Delhi,Noida,T30,26-35,Male,6.1,Mandate,Verified
INV004050,125497,1185,Lumpsum,375154,West Bengal,Kolkata,T30,26-35,Male,15.5,Mandate,Verified
INV004078,119599,1185,SIP,54984,Delhi,Noida,T30,18-25,Male,3.8,Cheque,Verified
INV001671,100033,1185,SIP,2821,Punjab,Chandigarh,T30,56+,Male,31.2,Net Banking,Verified
INV000742,120842,1185,SIP,2233,Uttar Pradesh,Lucknow,T30,36-45,Male,27.4,Cheque,Verified
INV000173,100016,1185,SIP,11038,Maharashtra,Mumbai,T30,26-35,Male,7.6,Net Banking,Verified
INV000880,120844,1185,SIP,6826,Madhya Pradesh,Indore,T30,26-35,Male,18.4,Mandate,Verified
INV004794,100016,1185,Lumpsum,356586,Rajasthan,Udaipur,B30,36-45,Female,46.0,Mandate,Verified
INV002276,101208,1185,SIP,4646,Telangana,Hyderabad,T30,46-55,Male,88.0,Net Banking,Verified
INV001681,120841,1185,Redemption,173735,West Bengal,Kolkata,T30,26-35,Male,8.5,Net Banking,Verified
INV003615,120842,1185,Redemption,61312,Rajasthan,Jaipur,T30,36-45,Male,32.6,UPI,Verified
INV002305,102885,1185,Lumpsum,131100,Haryana,Gurugram,T30,36-45,Male,19.4,UPI,Verified
INV001778,148567,1185,SIP,12666,Maharashtra,Mumbai,T30,26-35,Male,9.7,Mandate,Verified
INV004805,119092,1185,SIP,7230,Madhya Pradesh,Indore,T30,26-35,Female,7.6,Net Banking,Verified
INV000194,119092,1186,SIP,2440,Maharashtra,Pune,T30,36-45,Male,21.6,UPI,Verified
INV003534,101208,1186,SIP,21379,Madhya Pradesh,Indore,T30,46-55,Male,75.7,UPI,Verified
INV004508,149323,1186,Redemption,348062,Punjab,Amritsar,B30,36-45,Female,36.5,Cheque,Verified
INV000043,101208,1186,SIP,22261,Madhya Pradesh,Indore,T30,26-35,Male,23.7,UPI,Verified
INV002939,101206,1186,Redemption,436675,Rajasthan,Udaipur,B30,18-25,Male,3.1,Net Banking,Verified
INV004215,119093,1186,SIP,7374,Madhya Pradesh,Indore,T30,18-25,Male,7.5,Net Banking,Verified
INV003530,102886,1186,Lumpsum,53772,Maharashtra,Pune,T30,26-35,Male,9.4,Mandate,Verified
INV002772,149323,1186,SIP,28379,Haryana,Faridabad,B30,26-35,Male,14.7,UPI,Verified
INV001371,119093,1186,SIP,538,Tamil Nadu,Coimbatore,B30,26-35,Male,22.9,Cheque,Verified
INV003733,120503,1186,SIP,1860,Telangana,Hyderabad,T30,26-35,Male,12.6,UPI,Verified
INV004308,100033,1186,Redemption,44370,Gujarat,Surat,T30,26-35,Female,11.1,Cheque,Verified
INV001071,101207,1186,SIP,7008,Maharashtra,Nashik,B30,36-45,Male,56.7,Mandate,Verified
INV004272,118633,1186,Lumpsum,412881,Madhya Pradesh,Bhopal,B30,46-55,Female,25.5,UPI,Verified
INV003621,101208,1186,SIP,1054,West Bengal,Kolkata,T30,26-35,Male,18.2,Net Banking,Verified
INV004860,118634,1186,SIP,22445,Punjab,Amritsar,B30,46-55,Male,47.7,UPI,Verified
INV002290,119094,1186,Lumpsum,347346,Gujarat,Ahmedabad,T30,36-45,Male,24.7,Net Banking,Verified
INV000529,118636,1186,SIP,900,Maharashtra,Mumbai,T30,18-25,Male,4.7,UPI,Verified
INV002505,118635,1186,SIP,420,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified
INV003048,102886,1186,SIP,5423,Rajasthan,Jaipur,T30,26-35,Female,20.6,Net Banking,Verified
INV003976,119552,1186,SIP,8585,Telangana,Hyderabad,T30,46-55,Male,18.9,Mandate,Verified
INV000106,120841,1186,SIP,53937,Uttar Pradesh,Kanpur,B30,18-25,Female,5.1,Cheque,Verified
INV000251,118632,1186,Redemption,415959,Haryana,Faridabad,B30,26-35,Male,19.4,UPI,Verified
INV003883,119552,1186,SIP,2150,West Bengal,Kolkata,T30,26-35,Male,6.7,Net Banking,Verified
INV001544,120505,1186,SIP,14177,Uttar Pradesh,Kanpur,B30,18-25,Female,5.9,Cheque,Pending
INV002651,148568,1186,Lumpsum,274541,Haryana,Faridabad,B30,26-35,Male,12.5,UPI,Verified
INV003876,100016,1186,SIP,2621,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified
INV004649,120844,1186,SIP,50516,Karnataka,Bangalore,T30,36-45,Male,48.4,UPI,Verified
INV004935,102886,1186,SIP,8956,Telangana,Hyderabad,T30,56+,Female,44.7,Mandate,Verified
INV003761,118636,1186,SIP,590,Karnataka,Mysore,B30,46-55,Male,61.2,Cheque,Verified
INV000477,118634,1186,SIP,7464,Uttar Pradesh,Lucknow,T30,18-25,Female,5.3,UPI,Verified
INV002772,125498,1186,Lumpsum,504868,Haryana,Faridabad,B30,26-35,Male,14.7,Mandate,Verified
INV003871,102887,1186,Redemption,11610,Uttar Pradesh,Agra,B30,18-25,Male,7.6,Net Banking,Verified
INV002485,119095,1186,Lumpsum,109003,Karnataka,Mysore,B30,46-55,Female,70.2,Net Banking,Verified
INV003728,120842,1186,Lumpsum,520598,West Bengal,Kolkata,T30,26-35,Male,16.2,UPI,Pending
INV003355,101208,1186,Redemption,399348,West Bengal,Kolkata,T30,26-35,Female,14.6,Mandate,Pending
INV003874,102886,1186,Lumpsum,523284,Punjab,Amritsar,B30,26-35,Female,16.5,UPI,Verified
INV003136,119094,1186,SIP,55680,Haryana,Gurugram,T30,56+,Male,34.4,Net Banking,Verified
INV004554,120505,1186,Lumpsum,355652,Rajasthan,Jaipur,T30,26-35,Female,10.7,UPI,Verified
INV001522,119598,1186,SIP,22236,Tamil Nadu,Chennai,T30,36-45,Female,59.4,Cheque,Verified
INV004102,118634,1186,SIP,48385,Tamil Nadu,Coimbatore,B30,26-35,Female,6.6,Net Banking,Verified
INV001747,118634,1186,SIP,56921,Madhya Pradesh,Indore,T30,18-25,Female,3.8,Net Banking,Verified
INV003161,120504,1186,SIP,1924,Uttar Pradesh,Kanpur,B30,36-45,Female,30.2,Cheque,Verified
INV002239,119093,1186,Lumpsum,72659,Gujarat,Surat,T30,26-35,Male,8.9,Mandate,Verified
INV001355,125497,1186,SIP,10900,Tamil Nadu,Chennai,T30,46-55,Female,89.8,Net Banking,Verified
INV004657,149322,1186,Lumpsum,493016,Madhya Pradesh,Indore,T30,26-35,Female,23.0,Mandate,Verified
INV003074,118634,1186,Lumpsum,155629,Haryana,Faridabad,B30,26-35,Male,8.3,Cheque,Verified
INV003427,125497,1186,SIP,22413,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified
INV002656,148568,1186,Lumpsum,273056,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,UPI,Verified
INV004888,120504,1186,SIP,12998,Delhi,Gurugram,T30,26-35,Female,6.7,Net Banking,Verified
INV000592,125498,1186,Lumpsum,396176,Maharashtra,Mumbai,T30,26-35,Male,21.2,Net Banking,Verified
INV003308,120842,1186,SIP,2494,Telangana,Hyderabad,T30,56+,Male,58.2,Mandate,Verified
INV000723,119551,1186,SIP,2443,Madhya Pradesh,Indore,T30,46-55,Female,31.4,Mandate,Verified
INV003134,119552,1186,SIP,9348,Telangana,Hyderabad,T30,36-45,Female,41.3,Mandate,Verified
INV000779,119551,1186,SIP,1082,Gujarat,Ahmedabad,T30,36-45,Male,35.3,Net Banking,Verified
INV000514,101208,1186,SIP,4161,West Bengal,Kolkata,T30,36-45,Male,43.2,Mandate,Verified
INV003256,118632,1186,Lumpsum,353722,Punjab,Amritsar,B30,46-55,Male,26.0,UPI,Verified
INV003479,119598,1186,SIP,8314,West Bengal,Kolkata,T30,36-45,Female,44.7,Cheque,Verified
INV004146,120505,1186,SIP,6674,Uttar Pradesh,Agra,B30,56+,Male,40.7,Mandate,Verified
INV001129,120507,1186,SIP,489,Karnataka,Mysore,B30,18-25,Female,5.3,UPI,Verified
INV000103,102885,1186,SIP,1158,Punjab,Chandigarh,T30,26-35,Female,18.2,Mandate,Verified
INV002212,119093,1186,SIP,2022,Telangana,Hyderabad,T30,36-45,Male,26.4,Net Banking,Verified
INV001254,119120,1186,Lumpsum,350131,Punjab,Chandigarh,T30,26-35,Male,20.5,Net Banking,Verified
INV003715,120503,1186,Redemption,31888,Punjab,Amritsar,B30,18-25,Male,5.8,UPI,Verified
INV003879,120844,1187,SIP,54264,West Bengal,Kolkata,T30,26-35,Male,13.6,Cheque,Verified
INV003724,118636,1187,Redemption,178724,Punjab,Amritsar,B30,56+,Male,52.5,Net Banking,Verified
INV001767,119093,1187,Lumpsum,349026,Karnataka,Bangalore,T30,36-45,Male,54.2,UPI,Verified
INV002451,120505,1187,SIP,40677,Punjab,Chandigarh,T30,18-25,Male,6.6,Cheque,Verified
INV003822,119094,1187,SIP,8395,Rajasthan,Jaipur,T30,26-35,Male,12.9,UPI,Verified
INV004822,119120,1187,SIP,441,Rajasthan,Udaipur,B30,26-35,Male,14.8,UPI,Verified
INV000095,119093,1187,SIP,28912,West Bengal,Kolkata,T30,18-25,Male,6.5,Mandate,Verified
INV000851,120504,1187,Lumpsum,442066,Tamil Nadu,Chennai,T30,36-45,Male,39.2,Net Banking,Verified
INV001312,125498,1187,Redemption,211702,Delhi,Noida,T30,26-35,Male,6.9,Mandate,Verified
INV003549,118633,1187,SIP,16518,Maharashtra,Pune,T30,56+,Male,76.9,UPI,Verified
INV001790,101206,1187,Lumpsum,237360,Punjab,Chandigarh,T30,46-55,Male,15.8,Net Banking,Verified
INV004863,102887,1187,SIP,969,Maharashtra,Mumbai,T30,26-35,Male,21.1,Mandate,Verified
INV003753,101208,1187,SIP,1817,Punjab,Chandigarh,T30,36-45,Male,57.4,Mandate,Verified
INV003570,148568,1187,Lumpsum,455289,Delhi,New Delhi,T30,26-35,Male,12.3,Net Banking,Verified
INV001262,120843,1187,SIP,28394,Karnataka,Bangalore,T30,26-35,Male,14.0,UPI,Verified
INV004943,125498,1187,Redemption,450842,Telangana,Hyderabad,T30,26-35,Male,8.8,Net Banking,Verified
INV000895,101207,1187,SIP,21643,Rajasthan,Udaipur,B30,26-35,Male,19.5,UPI,Verified
INV001784,149323,1187,Lumpsum,315069,Madhya Pradesh,Bhopal,B30,26-35,Male,15.5,Mandate,Verified
INV001938,102886,1187,SIP,579,Karnataka,Mysore,B30,26-35,Male,17.4,Cheque,Verified
INV004051,100016,1187,Redemption,109867,Rajasthan,Udaipur,B30,36-45,Female,28.8,UPI,Verified
INV002444,119552,1187,Lumpsum,58817,Uttar Pradesh,Lucknow,T30,18-25,Female,3.8,Mandate,Verified
INV001834,119120,1187,SIP,579,Gujarat,Ahmedabad,T30,26-35,Male,11.4,Mandate,Verified
INV004833,119120,1187,Redemption,418627,Madhya Pradesh,Bhopal,B30,26-35,Female,16.5,Cheque,Verified
INV003427,119093,1187,SIP,4626,West Bengal,Kolkata,T30,18-25,Male,4.4,Mandate,Verified
INV004695,118636,1187,Lumpsum,337941,Gujarat,Ahmedabad,T30,26-35,Female,14.3,Cheque,Verified
INV004376,120504,1187,SIP,15192,West Bengal,Kolkata,T30,46-55,Female,92.6,Net Banking,Verified
INV002307,120842,1187,SIP,5779,Gujarat,Ahmedabad,T30,26-35,Male,24.2,Cheque,Verified
INV003460,100033,1187,SIP,2260,Delhi,New Delhi,T30,26-35,Male,14.6,Net Banking,Pending
INV000393,100033,1187,Redemption,435535,Maharashtra,Mumbai,T30,36-45,Male,53.1,UPI,Pending
INV003239,118634,1187,SIP,8803,Uttar Pradesh,Agra,B30,56+,Female,48.3,Mandate,Verified
INV002791,119093,1187,SIP,12129,Madhya Pradesh,Indore,T30,36-45,Male,54.9,Net Banking,Verified
INV003519,119093,1187,SIP,12557,Madhya Pradesh,Indore,T30,26-35,Male,9.8,Mandate,Verified
INV000997,118636,1187,SIP,27887,Rajasthan,Udaipur,B30,26-35,Male,17.8,Net Banking,Verified
INV003110,119120,1187,Redemption,9844,Rajasthan,Jaipur,T30,26-35,Male,9.0,Cheque,Verified
INV002229,100033,1187,Lumpsum,90149,Rajasthan,Jaipur,T30,36-45,Male,24.6,Cheque,Verified
INV002361,102886,1187,Redemption,38238,Gujarat,Surat,T30,36-45,Male,59.3,UPI,Verified
INV002214,119598,1187,Redemption,107588,Delhi,Gurugram,T30,36-45,Female,50.5,UPI,Verified
INV004465,148569,1187,Lumpsum,87940,Gujarat,Surat,T30,26-35,Male,14.2,Net Banking,Verified
INV001892,118633,1187,SIP,1098,Rajasthan,Udaipur,B30,26-35,Male,18.9,Mandate,Verified
INV004731,149324,1187,Redemption,351619,Punjab,Amritsar,B30,26-35,Male,17.6,Cheque,Verified
INV000891,119092,1187,Redemption,263201,Gujarat,Surat,T30,26-35,Male,20.9,Net Banking,Verified
